Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,CompareOHLCV,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
1556,VN30F1M,1556,2020-08-18 04:30:00,792.0,792.2,792.0,792.2,136.0,,CompareOHLCV,1556,,737655.1875,Value,1556,2256668000.0000024,Broker,1556,2256668000.0000024,2256668000.0000024,Trades - Net Profit/Loss,1556,,,DrawDown,1556,3.1047953222400326,12.665865767793717,BuySell,1556,,
1557,VN30F1M,1557,2020-08-18 06:00:00,792.0,793.0,787.2,789.1,37000.0,,CompareOHLCV,1557,,737655.25,Value,1557,2256668000.0000024,Broker,1557,2256668000.0000024,2256668000.0000024,Trades - Net Profit/Loss,1557,,,DrawDown,1557,3.1047953222400326,12.665865767793717,BuySell,1557,,
1558,VN30F1M,1558,2020-08-18 06:30:00,789.1,791.9,787.1,788.0,27679.0,,CompareOHLCV,1558,,737655.2708333334,Value,1558,2256668000.0000024,Broker,1558,2256668000.0000024,2256668000.0000024,Trades - Net Profit/Loss,1558,,,DrawDown,1558,3.1047953222400326,12.665865767793717,BuySell,1558,,
1559,VN30F1M,1559,2020-08-18 07:00:00,788.2,789.4,785.0,789.0,28998.0,,CompareOHLCV,1559,,737655.2916666666,Value,1559,2256668000.0000024,Broker,1559,2256668000.0000024,2256668000.0000024,Trades - Net Profit/Loss,1559,,,DrawDown,1559,3.1047953222400326,12.665865767793717,BuySell,1559,,
1560,VN30F1M,1560,2020-08-18 07:30:00,789.0,789.0,788.0,788.0,4202.0,,CompareOHLCV,1560,,737655.3125,Value,1560,2256668000.0000024,Broker,1560,2256668000.0000024,2256668000.0000024,Trades - Net Profit/Loss,1560,,,DrawDown,1560,3.1047953222400326,12.665865767793717,BuySell,1560,,
1561,VN30F1M,1561,2020-08-19 02:00:00,789.0,789.8,786.1,787.0,14707.0,,CompareOHLCV,1561,,737656.0833333334,Value,1561,2256668000.0000024,Broker,1561,2256668000.0000024,2256668000.0000024,Trades - Net Profit/Loss,1561,,,DrawDown,1561,3.1047953222400326,12.665865767793717,BuySell,1561,,
1562,VN30F1M,1562,2020-08-19 02:30:00,787.0,789.8,787.0,789.6,13845.0,,CompareOHLCV,1562,,737656.1041666666,Value,1562,2237873000.0000024,Broker,1562,2237872930.0000024,2237873000.0000024,Trades - Net Profit/Loss,1562,,,DrawDown,1562,3.9118016572075582,12.665865767793717,BuySell,1562,,787.0
1563,VN30F1M,1563,2020-08-19 03:00:00,789.6,790.9,788.4,790.0,15441.0,,CompareOHLCV,1563,,737656.125,Value,1563,2237278000.0000024,Broker,1563,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1563,,-19390000.00000016,DrawDown,1563,3.937349343789398,12.665865767793717,BuySell,1563,789.6,
1564,VN30F1M,1564,2020-08-19 03:30:00,790.0,792.0,788.9,791.6,17053.0,,CompareOHLCV,1564,,737656.1458333334,Value,1564,2237278000.0000024,Broker,1564,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1564,,,DrawDown,1564,3.937349343789398,12.665865767793717,BuySell,1564,,
1565,VN30F1M,1565,2020-08-19 04:00:00,791.6,793.2,791.5,793.1,15379.0,,CompareOHLCV,1565,,737656.1666666666,Value,1565,2237278000.0000024,Broker,1565,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1565,,,DrawDown,1565,3.937349343789398,12.665865767793717,BuySell,1565,,
1566,VN30F1M,1566,2020-08-19 04:30:00,793.2,793.3,793.0,793.3,69.0,,CompareOHLCV,1566,,737656.1875,Value,1566,2237278000.0000024,Broker,1566,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1566,,,DrawDown,1566,3.937349343789398,12.665865767793717,BuySell,1566,,
1567,VN30F1M,1567,2020-08-19 06:00:00,793.3,794.1,791.6,793.1,19162.0,,CompareOHLCV,1567,,737656.25,Value,1567,2237278000.0000024,Broker,1567,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1567,,,DrawDown,1567,3.937349343789398,12.665865767793717,BuySell,1567,,
1568,VN30F1M,1568,2020-08-19 06:30:00,793.1,793.6,792.0,792.5,16869.0,,CompareOHLCV,1568,,737656.2708333334,Value,1568,2237278000.0000024,Broker,1568,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1568,,,DrawDown,1568,3.937349343789398,12.665865767793717,BuySell,1568,,
1569,VN30F1M,1569,2020-08-19 07:00:00,792.6,792.6,790.4,791.8,19454.0,,CompareOHLCV,1569,,737656.2916666666,Value,1569,2237278000.0000024,Broker,1569,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1569,,,DrawDown,1569,3.937349343789398,12.665865767793717,BuySell,1569,,
1570,VN30F1M,1570,2020-08-19 07:30:00,791.9,793.0,791.9,793.0,4651.0,,CompareOHLCV,1570,,737656.3125,Value,1570,2237278000.0000024,Broker,1570,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1570,,,DrawDown,1570,3.937349343789398,12.665865767793717,BuySell,1570,,
1571,VN30F1M,1571,2020-08-20 02:00:00,789.3,791.3,788.7,791.3,13909.0,,CompareOHLCV,1571,,737657.0833333334,Value,1571,2237278000.0000024,Broker,1571,2237278000.0000024,2237278000.0000024,Trades - Net Profit/Loss,1571,,,DrawDown,1571,3.937349343789398,12.665865767793717,BuySell,1571,,
1572,VN30F1M,1572,2020-08-20 02:30:00,791.3,793.1,790.5,792.6,12741.0,,CompareOHLCV,1572,,737657.1041666666,Value,1572,2227583000.000002,Broker,1572,2227582930.000002,2227583000.000002,Trades - Net Profit/Loss,1572,,,DrawDown,1572,4.353626354564101,12.665865767793717,BuySell,1572,,791.3
1573,VN30F1M,1573,2020-08-20 03:00:00,792.5,793.0,790.5,791.0,16154.0,,CompareOHLCV,1573,,737657.125,Value,1573,2227688000.000002,Broker,1573,2227688000.000002,2227688000.000002,Trades - Net Profit/Loss,1573,,-9590000.000000319,DrawDown,1573,4.3491179392849535,12.665865767793717,BuySell,1573,792.5,
1574,VN30F1M,1574,2020-08-20 03:30:00,791.0,791.5,788.4,789.7,20060.0,,CompareOHLCV,1574,,737657.1458333334,Value,1574,2227688000.000002,Broker,1574,2227688000.000002,2227688000.000002,Trades - Net Profit/Loss,1574,,,DrawDown,1574,4.3491179392849535,12.665865767793717,BuySell,1574,,
1575,VN30F1M,1575,2020-08-20 04:00:00,789.6,789.9,786.1,786.7,18986.0,,CompareOHLCV,1575,,737657.1666666666,Value,1575,2227688000.000002,Broker,1575,2227688000.000002,2227688000.000002,Trades - Net Profit/Loss,1575,,,DrawDown,1575,4.3491179392849535,12.665865767793717,BuySell,1575,,
1576,VN30F1M,1576,2020-08-20 04:30:00,786.8,786.9,786.7,786.7,45.0,,CompareOHLCV,1576,,737657.1875,Value,1576,2227688000.000002,Broker,1576,2227688000.000002,2227688000.000002,Trades - Net Profit/Loss,1576,,,DrawDown,1576,4.3491179392849535,12.665865767793717,BuySell,1576,,
1577,VN30F1M,1577,2020-08-20 06:00:00,786.0,789.3,785.2,785.2,17021.0,,CompareOHLCV,1577,,737657.25,Value,1577,2227688000.000002,Broker,1577,2227688000.000002,2227688000.000002,Trades - Net Profit/Loss,1577,,,DrawDown,1577,4.3491179392849535,12.665865767793717,BuySell,1577,,
1578,VN30F1M,1578,2020-08-20 06:30:00,785.4,786.9,782.0,783.2,24121.0,,CompareOHLCV,1578,,737657.2708333334,Value,1578,2242493000.0000014,Broker,1578,2242492930.0000014,2242493000.0000014,Trades - Net Profit/Loss,1578,,,DrawDown,1578,3.713431384925079,12.665865767793717,BuySell,1578,,785.4
1579,VN30F1M,1579,2020-08-20 07:00:00,783.1,784.6,782.0,783.6,20496.0,,CompareOHLCV,1579,,737657.2916666666,Value,1579,2239693000.0000014,Broker,1579,2239692930.0000014,2239693000.0000014,Trades - Net Profit/Loss,1579,,,DrawDown,1579,3.8336557923690306,12.665865767793717,BuySell,1579,,
1580,VN30F1M,1580,2020-08-20 07:30:00,783.6,785.0,783.6,785.0,2627.0,,CompareOHLCV,1580,,737657.3125,Value,1580,2229893000.0000014,Broker,1580,2229892930.0000014,2229893000.0000014,Trades - Net Profit/Loss,1580,,,DrawDown,1580,4.254441218422862,12.665865767793717,BuySell,1580,,
1581,VN30F1M,1581,2020-08-21 02:00:00,785.5,785.9,783.7,783.8,17688.0,,CompareOHLCV,1581,,737658.0833333334,Value,1581,2238076000.000002,Broker,1581,2238075930.000002,2238076000.000002,Trades - Net Profit/Loss,1581,,,DrawDown,1581,3.9030853876678924,12.665865767793717,BuySell,1581,,
1582,VN30F1M,1582,2020-08-21 02:30:00,783.8,785.0,783.0,784.9,11313.0,,CompareOHLCV,1582,,737658.1041666666,Value,1582,2230376000.000002,Broker,1582,2230375930.000002,2230376000.000002,Trades - Net Profit/Loss,1582,,,DrawDown,1582,4.23370250813876,12.665865767793717,BuySell,1582,,
1583,VN30F1M,1583,2020-08-21 03:00:00,784.9,786.5,784.6,786.1,16543.0,,CompareOHLCV,1583,,737658.125,Value,1583,2229781000.000002,Broker,1583,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1583,2093000.0,,DrawDown,1583,4.259250194720599,12.665865767793717,BuySell,1583,784.9,
1584,VN30F1M,1584,2020-08-21 03:30:00,786.1,787.0,785.5,785.9,13736.0,,CompareOHLCV,1584,,737658.1458333334,Value,1584,2229781000.000002,Broker,1584,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1584,,,DrawDown,1584,4.259250194720599,12.665865767793717,BuySell,1584,,
1585,VN30F1M,1585,2020-08-21 04:00:00,785.8,787.4,785.7,786.1,11016.0,,CompareOHLCV,1585,,737658.1666666666,Value,1585,2229781000.000002,Broker,1585,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1585,,,DrawDown,1585,4.259250194720599,12.665865767793717,BuySell,1585,,
1586,VN30F1M,1586,2020-08-21 04:30:00,786.1,786.2,786.0,786.2,32.0,,CompareOHLCV,1586,,737658.1875,Value,1586,2229781000.000002,Broker,1586,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1586,,,DrawDown,1586,4.259250194720599,12.665865767793717,BuySell,1586,,
1587,VN30F1M,1587,2020-08-21 06:00:00,786.0,789.1,785.5,789.0,21799.0,,CompareOHLCV,1587,,737658.25,Value,1587,2229781000.000002,Broker,1587,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1587,,,DrawDown,1587,4.259250194720599,12.665865767793717,BuySell,1587,,
1588,VN30F1M,1588,2020-08-21 06:30:00,788.9,792.0,788.9,791.5,23426.0,,CompareOHLCV,1588,,737658.2708333334,Value,1588,2229781000.000002,Broker,1588,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1588,,,DrawDown,1588,4.259250194720599,12.665865767793717,BuySell,1588,,
1589,VN30F1M,1589,2020-08-21 07:00:00,791.5,792.5,790.4,792.2,23584.0,,CompareOHLCV,1589,,737658.2916666666,Value,1589,2229781000.000002,Broker,1589,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1589,,,DrawDown,1589,4.259250194720599,12.665865767793717,BuySell,1589,,
1590,VN30F1M,1590,2020-08-21 07:30:00,791.4,792.9,791.4,792.9,5934.0,,CompareOHLCV,1590,,737658.3125,Value,1590,2229781000.000002,Broker,1590,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1590,,,DrawDown,1590,4.259250194720599,12.665865767793717,BuySell,1590,,
1591,VN30F1M,1591,2020-08-24 02:00:00,801.1,805.0,801.1,804.1,18305.0,,CompareOHLCV,1591,,737661.0833333334,Value,1591,2229781000.000002,Broker,1591,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1591,,,DrawDown,1591,4.259250194720599,12.665865767793717,BuySell,1591,,
1592,VN30F1M,1592,2020-08-24 02:30:00,804.1,808.8,803.8,808.2,16123.0,,CompareOHLCV,1592,,737661.1041666666,Value,1592,2229781000.000002,Broker,1592,2229781000.000002,2229781000.000002,Trades - Net Profit/Loss,1592,,,DrawDown,1592,4.259250194720599,12.665865767793717,BuySell,1592,,
1593,VN30F1M,1593,2020-08-24 03:00:00,808.1,810.9,808.0,810.0,19673.0,,CompareOHLCV,1593,,737661.125,Value,1593,2242486000.000002,Broker,1593,2242485930.000002,2242486000.000002,Trades - Net Profit/Loss,1593,,,DrawDown,1593,3.7137319459436684,12.665865767793717,BuySell,1593,808.1,
1594,VN30F1M,1594,2020-08-24 03:30:00,810.0,811.6,808.7,809.7,13596.0,,CompareOHLCV,1594,,737661.1458333334,Value,1594,2240386000.0000024,Broker,1594,2240385930.0000024,2240386000.0000024,Trades - Net Profit/Loss,1594,,,DrawDown,1594,3.8039002515266116,12.665865767793717,BuySell,1594,,
1595,VN30F1M,1595,2020-08-24 04:00:00,809.5,812.4,808.8,811.9,12995.0,,CompareOHLCV,1595,,737661.1666666666,Value,1595,2255786000.000002,Broker,1595,2255785930.000002,2255786000.000002,Trades - Net Profit/Loss,1595,,,DrawDown,1595,3.1426660105848976,12.665865767793717,BuySell,1595,,
1596,VN30F1M,1596,2020-08-24 04:30:00,811.8,811.9,811.8,811.9,121.0,,CompareOHLCV,1596,,737661.1875,Value,1596,2255786000.000002,Broker,1596,2255785930.000002,2255786000.000002,Trades - Net Profit/Loss,1596,,,DrawDown,1596,3.1426660105848976,12.665865767793717,BuySell,1596,,
1597,VN30F1M,1597,2020-08-24 06:00:00,812.7,814.1,811.8,812.7,17079.0,,CompareOHLCV,1597,,737661.25,Value,1597,2261386000.0000024,Broker,1597,2261385930.0000024,2261386000.0000024,Trades - Net Profit/Loss,1597,,,DrawDown,1597,2.902217195696974,12.665865767793717,BuySell,1597,,
1598,VN30F1M,1598,2020-08-24 06:30:00,812.7,813.5,810.0,811.5,15412.0,,CompareOHLCV,1598,,737661.2708333334,Value,1598,2260791000.0000024,Broker,1598,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1598,31010000.00000016,,DrawDown,1598,2.927764882278814,12.665865767793717,BuySell,1598,,812.7
1599,VN30F1M,1599,2020-08-24 07:00:00,811.4,815.3,811.2,815.1,22198.0,,CompareOHLCV,1599,,737661.2916666666,Value,1599,2260791000.0000024,Broker,1599,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1599,,,DrawDown,1599,2.927764882278814,12.665865767793717,BuySell,1599,,
1600,VN30F1M,1600,2020-08-24 07:30:00,815.0,815.5,815.0,815.5,5646.0,,CompareOHLCV,1600,,737661.3125,Value,1600,2260791000.0000024,Broker,1600,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1600,,,DrawDown,1600,2.927764882278814,12.665865767793717,BuySell,1600,,
1601,VN30F1M,1601,2020-08-25 02:00:00,824.3,824.5,819.2,820.9,24271.0,,CompareOHLCV,1601,,737662.0833333334,Value,1601,2260791000.0000024,Broker,1601,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1601,,,DrawDown,1601,2.927764882278814,12.665865767793717,BuySell,1601,,
1602,VN30F1M,1602,2020-08-25 02:30:00,820.9,821.7,818.1,819.0,15659.0,,CompareOHLCV,1602,,737662.1041666666,Value,1602,2260791000.0000024,Broker,1602,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1602,,,DrawDown,1602,2.927764882278814,12.665865767793717,BuySell,1602,,
1603,VN30F1M,1603,2020-08-25 03:00:00,819.0,819.5,817.2,818.4,19172.0,,CompareOHLCV,1603,,737662.125,Value,1603,2260791000.0000024,Broker,1603,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1603,,,DrawDown,1603,2.927764882278814,12.665865767793717,BuySell,1603,,
1604,VN30F1M,1604,2020-08-25 03:30:00,818.4,822.5,818.1,821.7,18302.0,,CompareOHLCV,1604,,737662.1458333334,Value,1604,2260791000.0000024,Broker,1604,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1604,,,DrawDown,1604,2.927764882278814,12.665865767793717,BuySell,1604,,
1605,VN30F1M,1605,2020-08-25 04:00:00,821.8,823.0,820.6,821.2,15621.0,,CompareOHLCV,1605,,737662.1666666666,Value,1605,2260791000.0000024,Broker,1605,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1605,,,DrawDown,1605,2.927764882278814,12.665865767793717,BuySell,1605,,
1606,VN30F1M,1606,2020-08-25 04:30:00,821.0,821.4,821.0,821.4,95.0,,CompareOHLCV,1606,,737662.1875,Value,1606,2260791000.0000024,Broker,1606,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1606,,,DrawDown,1606,2.927764882278814,12.665865767793717,BuySell,1606,,
1607,VN30F1M,1607,2020-08-25 06:00:00,821.0,821.8,818.1,818.3,21153.0,,CompareOHLCV,1607,,737662.25,Value,1607,2260791000.0000024,Broker,1607,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1607,,,DrawDown,1607,2.927764882278814,12.665865767793717,BuySell,1607,,
1608,VN30F1M,1608,2020-08-25 06:30:00,818.3,823.2,817.8,821.3,30425.0,,CompareOHLCV,1608,,737662.2708333334,Value,1608,2260791000.0000024,Broker,1608,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1608,,,DrawDown,1608,2.927764882278814,12.665865767793717,BuySell,1608,,
1609,VN30F1M,1609,2020-08-25 07:00:00,821.3,822.4,815.2,815.2,26693.0,,CompareOHLCV,1609,,737662.2916666666,Value,1609,2260791000.0000024,Broker,1609,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1609,,,DrawDown,1609,2.927764882278814,12.665865767793717,BuySell,1609,,
1610,VN30F1M,1610,2020-08-25 07:30:00,815.1,815.1,813.0,813.0,6653.0,,CompareOHLCV,1610,,737662.3125,Value,1610,2260791000.0000024,Broker,1610,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1610,,,DrawDown,1610,2.927764882278814,12.665865767793717,BuySell,1610,,
1611,VN30F1M,1611,2020-08-26 02:00:00,812.5,815.4,811.3,814.7,20050.0,,CompareOHLCV,1611,,737663.0833333334,Value,1611,2260791000.0000024,Broker,1611,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1611,,,DrawDown,1611,2.927764882278814,12.665865767793717,BuySell,1611,,
1612,VN30F1M,1612,2020-08-26 02:30:00,814.9,816.0,814.3,815.7,12717.0,,CompareOHLCV,1612,,737663.1041666666,Value,1612,2260791000.0000024,Broker,1612,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1612,,,DrawDown,1612,2.927764882278814,12.665865767793717,BuySell,1612,,
1613,VN30F1M,1613,2020-08-26 03:00:00,815.7,816.6,813.6,814.5,17430.0,,CompareOHLCV,1613,,737663.125,Value,1613,2260791000.0000024,Broker,1613,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1613,,,DrawDown,1613,2.927764882278814,12.665865767793717,BuySell,1613,,
1614,VN30F1M,1614,2020-08-26 03:30:00,814.2,816.6,813.7,814.9,17720.0,,CompareOHLCV,1614,,737663.1458333334,Value,1614,2260791000.0000024,Broker,1614,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1614,,,DrawDown,1614,2.927764882278814,12.665865767793717,BuySell,1614,,
1615,VN30F1M,1615,2020-08-26 04:00:00,814.9,818.9,814.5,818.8,18674.0,,CompareOHLCV,1615,,737663.1666666666,Value,1615,2260791000.0000024,Broker,1615,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1615,,,DrawDown,1615,2.927764882278814,12.665865767793717,BuySell,1615,,
1616,VN30F1M,1616,2020-08-26 04:30:00,818.9,818.9,818.9,818.9,119.0,,CompareOHLCV,1616,,737663.1875,Value,1616,2260791000.0000024,Broker,1616,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1616,,,DrawDown,1616,2.927764882278814,12.665865767793717,BuySell,1616,,
1617,VN30F1M,1617,2020-08-26 06:00:00,819.0,819.0,816.5,818.2,17054.0,,CompareOHLCV,1617,,737663.25,Value,1617,2260791000.0000024,Broker,1617,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1617,,,DrawDown,1617,2.927764882278814,12.665865767793717,BuySell,1617,,
1618,VN30F1M,1618,2020-08-26 06:30:00,818.2,818.2,814.1,814.5,25431.0,,CompareOHLCV,1618,,737663.2708333334,Value,1618,2260791000.0000024,Broker,1618,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1618,,,DrawDown,1618,2.927764882278814,12.665865767793717,BuySell,1618,,
1619,VN30F1M,1619,2020-08-26 07:00:00,814.5,815.1,812.3,813.4,24792.0,,CompareOHLCV,1619,,737663.2916666666,Value,1619,2260791000.0000024,Broker,1619,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1619,,,DrawDown,1619,2.927764882278814,12.665865767793717,BuySell,1619,,
1620,VN30F1M,1620,2020-08-26 07:30:00,813.5,813.5,813.2,813.2,4396.0,,CompareOHLCV,1620,,737663.3125,Value,1620,2260791000.0000024,Broker,1620,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1620,,,DrawDown,1620,2.927764882278814,12.665865767793717,BuySell,1620,,
1621,VN30F1M,1621,2020-08-27 02:00:00,813.1,814.9,812.6,814.8,12713.0,,CompareOHLCV,1621,,737664.0833333334,Value,1621,2260791000.0000024,Broker,1621,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1621,,,DrawDown,1621,2.927764882278814,12.665865767793717,BuySell,1621,,
1622,VN30F1M,1622,2020-08-27 02:30:00,814.8,816.0,814.6,815.4,13501.0,,CompareOHLCV,1622,,737664.1041666666,Value,1622,2260791000.0000024,Broker,1622,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1622,,,DrawDown,1622,2.927764882278814,12.665865767793717,BuySell,1622,,
1623,VN30F1M,1623,2020-08-27 03:00:00,815.4,816.4,814.2,814.6,14241.0,,CompareOHLCV,1623,,737664.125,Value,1623,2260791000.0000024,Broker,1623,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1623,,,DrawDown,1623,2.927764882278814,12.665865767793717,BuySell,1623,,
1624,VN30F1M,1624,2020-08-27 03:30:00,814.2,814.9,813.3,814.3,11712.0,,CompareOHLCV,1624,,737664.1458333334,Value,1624,2260791000.0000024,Broker,1624,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1624,,,DrawDown,1624,2.927764882278814,12.665865767793717,BuySell,1624,,
1625,VN30F1M,1625,2020-08-27 04:00:00,814.3,815.7,813.8,814.2,10196.0,,CompareOHLCV,1625,,737664.1666666666,Value,1625,2260791000.0000024,Broker,1625,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1625,,,DrawDown,1625,2.927764882278814,12.665865767793717,BuySell,1625,,
1626,VN30F1M,1626,2020-08-27 04:30:00,814.4,814.4,814.4,814.4,50.0,,CompareOHLCV,1626,,737664.1875,Value,1626,2260791000.0000024,Broker,1626,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1626,,,DrawDown,1626,2.927764882278814,12.665865767793717,BuySell,1626,,
1627,VN30F1M,1627,2020-08-27 06:00:00,814.3,814.9,813.0,813.4,13859.0,,CompareOHLCV,1627,,737664.25,Value,1627,2260791000.0000024,Broker,1627,2260791000.0000024,2260791000.0000024,Trades - Net Profit/Loss,1627,,,DrawDown,1627,2.927764882278814,12.665865767793717,BuySell,1627,,
1628,VN30F1M,1628,2020-08-27 06:30:00,813.4,817.8,813.4,817.0,26330.0,,CompareOHLCV,1628,,737664.2708333334,Value,1628,2234996000.0000024,Broker,1628,2234995930.0000024,2234996000.0000024,Trades - Net Profit/Loss,1628,,,DrawDown,1628,4.0353322358562185,12.665865767793717,BuySell,1628,,813.4
1629,VN30F1M,1629,2020-08-27 07:00:00,817.1,818.4,816.2,817.1,17123.0,,CompareOHLCV,1629,,737664.2916666666,Value,1629,2233701000.0000024,Broker,1629,2233701000.0000024,2233701000.0000024,Trades - Net Profit/Loss,1629,,-27090000.000000317,DrawDown,1629,4.0909360242990465,12.665865767793717,BuySell,1629,817.1,
1630,VN30F1M,1630,2020-08-27 07:30:00,817.1,819.0,817.1,819.0,5788.0,,CompareOHLCV,1630,,737664.3125,Value,1630,2233701000.0000024,Broker,1630,2233701000.0000024,2233701000.0000024,Trades - Net Profit/Loss,1630,,,DrawDown,1630,4.0909360242990465,12.665865767793717,BuySell,1630,,
1631,VN30F1M,1631,2020-08-28 02:00:00,822.3,825.8,822.3,825.0,15847.0,,CompareOHLCV,1631,,737665.0833333334,Value,1631,2233701000.0000024,Broker,1631,2233701000.0000024,2233701000.0000024,Trades - Net Profit/Loss,1631,,,DrawDown,1631,4.0909360242990465,12.665865767793717,BuySell,1631,,
1632,VN30F1M,1632,2020-08-28 02:30:00,825.0,826.9,824.5,826.4,11491.0,,CompareOHLCV,1632,,737665.1041666666,Value,1632,2233701000.0000024,Broker,1632,2233701000.0000024,2233701000.0000024,Trades - Net Profit/Loss,1632,,,DrawDown,1632,4.0909360242990465,12.665865767793717,BuySell,1632,,
1633,VN30F1M,1633,2020-08-28 03:00:00,826.3,827.8,826.2,827.4,11035.0,,CompareOHLCV,1633,,737665.125,Value,1633,2233701000.0000024,Broker,1633,2233701000.0000024,2233701000.0000024,Trades - Net Profit/Loss,1633,,,DrawDown,1633,4.0909360242990465,12.665865767793717,BuySell,1633,,
1634,VN30F1M,1634,2020-08-28 03:30:00,827.5,828.6,827.0,828.0,11652.0,,CompareOHLCV,1634,,737665.1458333334,Value,1634,2236606000.0000024,Broker,1634,2236605930.0000024,2236606000.0000024,Trades - Net Profit/Loss,1634,,,DrawDown,1634,3.9662032015759463,12.665865767793717,BuySell,1634,827.5,
1635,VN30F1M,1635,2020-08-28 04:00:00,828.0,829.0,827.3,828.0,11486.0,,CompareOHLCV,1635,,737665.1666666666,Value,1635,2236606000.0000024,Broker,1635,2236605930.0000024,2236606000.0000024,Trades - Net Profit/Loss,1635,,,DrawDown,1635,3.9662032015759463,12.665865767793717,BuySell,1635,,
1636,VN30F1M,1636,2020-08-28 04:30:00,827.9,828.0,827.9,828.0,85.0,,CompareOHLCV,1636,,737665.1875,Value,1636,2236606000.0000024,Broker,1636,2236605930.0000024,2236606000.0000024,Trades - Net Profit/Loss,1636,,,DrawDown,1636,3.9662032015759463,12.665865767793717,BuySell,1636,,
1637,VN30F1M,1637,2020-08-28 06:00:00,828.0,828.0,825.0,826.8,20667.0,,CompareOHLCV,1637,,737665.25,Value,1637,2228206000.000002,Broker,1637,2228205930.000002,2228206000.000002,Trades - Net Profit/Loss,1637,,,DrawDown,1637,4.326876423907822,12.665865767793717,BuySell,1637,,
1638,VN30F1M,1638,2020-08-28 06:30:00,826.8,831.1,826.5,830.8,21903.0,,CompareOHLCV,1638,,737665.2708333334,Value,1638,2256206000.000002,Broker,1638,2256205930.000002,2256206000.000002,Trades - Net Profit/Loss,1638,,,DrawDown,1638,3.124632349468305,12.665865767793717,BuySell,1638,,
1639,VN30F1M,1639,2020-08-28 07:00:00,830.8,831.1,823.3,823.5,33350.0,,CompareOHLCV,1639,,737665.2916666666,Value,1639,2255611000.000002,Broker,1639,2255611000.000002,2255611000.000002,Trades - Net Profit/Loss,1639,21909999.999999683,,DrawDown,1639,3.150180036050145,12.665865767793717,BuySell,1639,,830.8
1640,VN30F1M,1640,2020-08-28 07:30:00,823.9,823.9,823.0,823.0,5830.0,,CompareOHLCV,1640,,737665.3125,Value,1640,2255611000.000002,Broker,1640,2255611000.000002,2255611000.000002,Trades - Net Profit/Loss,1640,,,DrawDown,1640,3.150180036050145,12.665865767793717,BuySell,1640,,
