Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,Alpha,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
853,VN30F1M,853,2020-09-09 04:00:00,818.5,821.2,816.5,820.2,23913.0,,Alpha,853,,737677.1666666666,Value,853,1700654500.0,Broker,853,1700654500.0,1700654500.0,Trades - Net Profit/Loss,853,8260000.00000016,,DrawDown,853,3.14677469048796,16.71492932526923,BuySell,853,,818.5
854,VN30F1M,854,2020-09-09 06:00:00,819.2,827.5,816.2,826.7,67031.0,,Alpha,854,,737677.25,Value,854,1700654500.0,Broker,854,1700654500.0,1700654500.0,Trades - Net Profit/Loss,854,,,DrawDown,854,3.14677469048796,16.71492932526923,BuySell,854,,
855,VN30F1M,855,2020-09-09 07:00:00,827.1,831.1,827.0,830.0,38273.0,,Alpha,855,,737677.2916666666,Value,855,1720359499.9999998,Broker,855,1720359429.9999998,1720359499.9999998,Trades - Net Profit/Loss,855,,,DrawDown,855,2.024563915328213,16.71492932526923,BuySell,855,827.1,
856,VN30F1M,856,2020-09-10 02:00:00,831.4,833.0,830.3,832.1,27457.0,,Alpha,856,,737678.0833333334,Value,856,1732094999.9999998,Broker,856,1732094964.9999998,1732094999.9999998,Trades - Net Profit/Loss,856,,,DrawDown,856,1.3562206241895494,16.71492932526923,BuySell,856,,831.4
857,VN30F1M,857,2020-09-10 03:00:00,832.2,832.2,828.5,830.2,28466.0,,Alpha,857,,737678.125,Value,857,1732147499.9999998,Broker,857,1732147499.9999998,1732147499.9999998,Trades - Net Profit/Loss,857,31492999.999999918,,DrawDown,857,1.3532307198152338,16.71492932526923,BuySell,857,,832.2
858,VN30F1M,858,2020-09-10 04:00:00,830.3,834.8,829.3,832.7,22258.0,,Alpha,858,,737678.1666666666,Value,858,1732147499.9999998,Broker,858,1732147499.9999998,1732147499.9999998,Trades - Net Profit/Loss,858,,,DrawDown,858,1.3532307198152338,16.71492932526923,BuySell,858,,
859,VN30F1M,859,2020-09-10 06:00:00,835.2,836.5,829.6,831.0,39552.0,,Alpha,859,,737678.25,Value,859,1717149999.9999995,Broker,859,1717149964.9999995,1717149999.9999995,Trades - Net Profit/Loss,859,,,DrawDown,859,2.207346736078049,16.71492932526923,BuySell,859,835.2,
860,VN30F1M,860,2020-09-10 07:00:00,831.0,835.0,823.5,823.5,38297.0,,Alpha,860,,737678.2916666666,Value,860,1742804999.9999995,Broker,860,1742804964.9999995,1742804999.9999995,Trades - Net Profit/Loss,860,,-15295000.000000158,DrawDown,860,0.7462801318291958,16.71492932526923,BuySell,860,,831.0
861,VN30F1M,861,2020-09-11 02:00:00,824.8,825.5,821.6,822.1,31598.0,,Alpha,861,,737679.0833333334,Value,861,1737848999.9999998,Broker,861,1737848999.9999998,1737848999.9999998,Trades - Net Profit/Loss,861,20996500.00000016,,DrawDown,861,1.0285271047645679,16.71492932526923,BuySell,861,824.8,
862,VN30F1M,862,2020-09-11 03:00:00,822.6,826.5,822.2,825.4,23028.0,,Alpha,862,,737679.125,Value,862,1737848999.9999998,Broker,862,1737848999.9999998,1737848999.9999998,Trades - Net Profit/Loss,862,,,DrawDown,862,1.0285271047645679,16.71492932526923,BuySell,862,,
863,VN30F1M,863,2020-09-11 04:00:00,825.4,826.8,823.7,824.5,13502.0,,Alpha,863,,737679.1666666666,Value,863,1734401499.9999998,Broker,863,1734401464.9999998,1734401499.9999998,Trades - Net Profit/Loss,863,,,DrawDown,863,1.2248641586779538,16.71492932526923,BuySell,863,825.4,
864,VN30F1M,864,2020-09-11 06:00:00,825.0,828.5,823.9,826.8,35322.0,,Alpha,864,,737679.25,Value,864,1735853999.9999998,Broker,864,1735853999.9999998,1735853999.9999998,Trades - Net Profit/Loss,864,,-1994999.9999999204,DrawDown,864,1.1421434709885576,16.71492932526923,BuySell,864,,825.0
865,VN30F1M,865,2020-09-11 07:00:00,826.5,830.1,823.5,827.9,37229.0,,Alpha,865,,737679.2916666666,Value,865,1740456499.9999998,Broker,865,1740456464.9999998,1740456499.9999998,Trades - Net Profit/Loss,865,,,DrawDown,865,0.88002852084023,16.71492932526923,BuySell,865,826.5,
866,VN30F1M,866,2020-09-14 02:00:00,832.1,834.7,831.5,834.2,20327.0,,Alpha,866,,737682.0833333334,Value,866,1754533500.0,Broker,866,1754533500.0,1754533500.0,Trades - Net Profit/Loss,866,18679500.00000008,,DrawDown,866,0.07833549460708034,16.71492932526923,BuySell,866,,832.1
867,VN30F1M,867,2020-09-14 03:00:00,834.5,835.2,833.0,833.6,17740.0,,Alpha,867,,737682.125,Value,867,1751086000.0,Broker,867,1751085965.0,1751086000.0,Trades - Net Profit/Loss,867,,,DrawDown,867,0.27467254852046646,16.71492932526923,BuySell,867,834.5,
868,VN30F1M,868,2020-09-14 04:00:00,833.6,835.4,833.0,834.6,10797.0,,Alpha,868,,737682.1666666666,Value,868,1750788500.0,Broker,868,1750788500.0,1750788500.0,Trades - Net Profit/Loss,868,,-3744999.9999999204,DrawDown,868,0.2916153399749211,16.71492932526923,BuySell,868,,833.6
869,VN30F1M,869,2020-09-14 06:00:00,835.0,836.4,831.2,834.1,29261.0,,Alpha,869,,737682.25,Value,869,1747341000.0,Broker,869,1747340965.0,1747341000.0,Trades - Net Profit/Loss,869,,,DrawDown,869,0.48795239388830725,16.71492932526923,BuySell,869,835.0,
870,VN30F1M,870,2020-09-14 07:00:00,834.0,835.5,832.4,834.0,21136.0,,Alpha,870,,737682.2916666666,Value,870,1746693500.0,Broker,870,1746693500.0,1746693500.0,Trades - Net Profit/Loss,870,,-4095000.0,DrawDown,870,0.5248278811715321,16.71492932526923,BuySell,870,,834.0
871,VN30F1M,871,2020-09-15 02:00:00,834.0,835.0,832.6,832.8,16742.0,,Alpha,871,,737683.0833333334,Value,871,1742195999.9999998,Broker,871,1742195964.9999998,1742195999.9999998,Trades - Net Profit/Loss,871,,,DrawDown,871,0.7809630225712423,16.71492932526923,BuySell,871,834.0,
872,VN30F1M,872,2020-09-15 03:00:00,832.6,834.5,832.6,833.5,11912.0,,Alpha,872,,737683.125,Value,872,1741198500.0,Broker,872,1741198500.0,1741198500.0,Trades - Net Profit/Loss,872,,-5494999.999999921,DrawDown,872,0.8377712056832237,16.71492932526923,BuySell,872,,832.6
873,VN30F1M,873,2020-09-15 04:00:00,833.6,834.9,833.4,834.7,7092.0,,Alpha,873,,737683.1666666666,Value,873,1744751000.0,Broker,873,1744750965.0,1744751000.0,Trades - Net Profit/Loss,873,,,DrawDown,873,0.6354543430212065,16.71492932526923,BuySell,873,833.6,
874,VN30F1M,874,2020-09-15 06:00:00,834.9,835.9,833.6,835.0,17757.0,,Alpha,874,,737683.25,Value,874,1745800999.9999998,Broker,874,1745800964.9999998,1745800999.9999998,Trades - Net Profit/Loss,874,,,DrawDown,874,0.5756562555349096,16.71492932526923,BuySell,874,,
875,VN30F1M,875,2020-09-15 07:00:00,835.0,835.7,832.3,833.0,21260.0,,Alpha,875,,737683.2916666666,Value,875,1731503499.9999998,Broker,875,1731503429.9999998,1731503499.9999998,Trades - Net Profit/Loss,875,,,DrawDown,875,1.3899068801401708,16.71492932526923,BuySell,875,835.0,
876,VN30F1M,876,2020-09-16 02:00:00,832.1,833.7,832.0,833.4,17482.0,,Alpha,876,,737684.0833333334,Value,876,1724391500.0,Broker,876,1724391500.0,1724391500.0,Trades - Net Profit/Loss,876,,-16806999.999999523,DrawDown,876,1.7949392593807671,16.71492932526923,BuySell,876,,832.1
877,VN30F1M,877,2020-09-16 03:00:00,833.3,833.7,832.8,833.3,7270.0,,Alpha,877,,737684.125,Value,877,1724094000.0,Broker,877,1724093965.0,1724094000.0,Trades - Net Profit/Loss,877,,,DrawDown,877,1.8118820508352218,16.71492932526923,BuySell,877,833.3,
878,VN30F1M,878,2020-09-16 04:00:00,833.2,833.5,832.7,832.8,3106.0,,Alpha,878,,737684.1666666666,Value,878,1722344000.0,Broker,878,1722343965.0,1722344000.0,Trades - Net Profit/Loss,878,,,DrawDown,878,1.9115455299790727,16.71492932526923,BuySell,878,,
